,Company,Year,ISIN,SR,NFE,Date SRNFE,Date AR,ReportSize SRNFE,ReportSentence SRNFE,ReportWords SRNFE,GRI,Keywords,KeywordsClean,SentenceRestatement,ReportSize AR,ReportSentence AR,ReportWords AR,pfad
5592,deutsche post ag,2013,DE0005552004,1,0,02.60.4102,11.30.4102,299,4541,42839,1,bericht.*vorjahr,bericht vorjahr,im berichtsjahr haben wir durch die nutzung von strom aus nachhaltigen quellen unsere absolutentreibhausgasemissionen in unseren gebäuden und einrichtungen um sechs prozent gegenüber demvorjahr reduziert,299,12877,90541,C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\Deutsche Post AG\SR\2013_SR.pdf
5593,deutsche post ag,2013,DE0005552004,1,0,02.60.4102,11.30.4102,299,4541,42839,1,method.*aktualisier,method aktualisier,im berichtsjahr haben wir die berechnungsmethoden für die co -reports auf basis aktuellerproduktstandards überarbeitet und aktualisiert,299,12877,90541,C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\Deutsche Post AG\SR\2013_SR.pdf
5594,deutsche post ag,2013,DE0005552004,1,0,02.60.4102,11.30.4102,299,4541,42839,1,aktualisier.*zahl,aktualisier zahl,"erstes vorhaben des gtl-teams ist eine aktualisierte version für das bisherige dhl carbon dashbord– ein online-tool, das die co -emissionen entlang der lieferkette eines herstellers misst und insverhältnis zu anderen steuerungskennzahlen für das lieferketten-management setzt",299,12877,90541,C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\Deutsche Post AG\SR\2013_SR.pdf
5595,deutsche post ag,2013,DE0005552004,1,0,02.60.4102,11.30.4102,299,4541,42839,1,^\Wangepasst,angepasst,(angepasst),299,12877,90541,C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\Deutsche Post AG\SR\2013_SR.pdf
5596,deutsche post ag,2013,DE0005552004,1,0,02.60.4102,11.30.4102,299,4541,42839,1,bericht.*vorjahr,bericht vorjahr,"im berichtsjahr konnten wir die emissionen in der seefracht im vergleich zum vorjahr um 0,4 mio",299,12877,90541,C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\Deutsche Post AG\SR\2013_SR.pdf
5597,deutsche post ag,2013,DE0005552004,1,0,02.60.4102,11.30.4102,299,4541,42839,1,method.*angepasst,method angepasst,"wir haben beispielsweise unserefirst-choice-methodik, mit der wir kontinuierlich verbesserungsaktivitäten bei deutsche post dhlvorantreiben, an die anforderungen einer bildungsorganisation angepasst und mit dennetzwerkpartnern von teach for all mehrere workshops dazu abgehalten",299,12877,90541,C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\Deutsche Post AG\SR\2013_SR.pdf
5598,deutsche post ag,2014,DE0005552004,1,0,22.20.7102,01.30.5102,126,3901,39222,1,^\d+\W*angepasst,angepasst,1angepasst,126,13083,90496,C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\Deutsche Post AG\SR\2014_SR.pdf
5599,deutsche post ag,2014,DE0005552004,1,0,22.20.7102,01.30.5102,126,3901,39222,1,zahl.*vorjahr,zahl vorjahr,"damit stieg die zahl unserermitarbeiter gegenüber dem vorjahr um 1,9 prozent",126,13083,90496,C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\Deutsche Post AG\SR\2014_SR.pdf
5600,deutsche post ag,2014,DE0005552004,1,0,22.20.7102,01.30.5102,126,3901,39222,1,vorjahr.*angepasst,vorjahr angepasst,824 menschen (vorjahr angepasst: 479,126,13083,90496,C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\Deutsche Post AG\SR\2014_SR.pdf
5601,deutsche post ag,2014,DE0005552004,1,0,22.20.7102,01.30.5102,126,3901,39222,1,zahl.*vorjahr,zahl vorjahr,"damit stieg die zahl unserermitarbeiter gegenüber dem vorjahr um 1,9 prozent",126,13083,90496,C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\Deutsche Post AG\SR\2014_SR.pdf
5602,deutsche post ag,2014,DE0005552004,1,0,22.20.7102,01.30.5102,126,3901,39222,1,zahl.*vorjahr,zahl vorjahr,juni 2014 haben wir den zweiten diversity-tag veranstaltet und konnten sowohl die anzahl der teilnehmer als auch die reichweite gegenüber dem vorjahrsteigern,126,13083,90496,C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\Deutsche Post AG\SR\2014_SR.pdf
5603,deutsche post ag,2014,DE0005552004,1,0,22.20.7102,01.30.5102,126,3901,39222,1,zahl.*angepasst,zahl angepasst,"1hauptgesellschaft deutsche post ag, umfasst 36% der mitarbeiter (kopfzahl) 2gemäß §80 sozialgesetzbuch ix 3angepasst",126,13083,90496,C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\Deutsche Post AG\SR\2014_SR.pdf
5604,deutsche post ag,2014,DE0005552004,1,0,22.20.7102,01.30.5102,126,3901,39222,1,aktualisier.*wert,aktualisier wert,"um verstärkt lieferanten und transportdienstleister mit hohen umwelt- und sozialstandards zu berücksichtigen, haben wir 2014 unsere konzerneinkaufsrichtlinieaktualisiert und die verfahren zur überprüfung und bewertung von lieferanten vereinheitlicht und standardisiert",126,13083,90496,C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\Deutsche Post AG\SR\2014_SR.pdf
5605,deutsche post ag,2014,DE0005552004,1,0,22.20.7102,01.30.5102,126,3901,39222,1,aktualisier.*wert,aktualisier wert,im juli 2014 haben wir unsere konzerneinkaufsrichtlinie aktualisiert und die verfahren zur überprüfung und bewertung von lieferanten konzernweit vereinheitlicht undstandardisiert,126,13083,90496,C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\Deutsche Post AG\SR\2014_SR.pdf
5606,deutsche post ag,2014,DE0005552004,1,0,22.20.7102,01.30.5102,126,3901,39222,1,bericht.*vorjahr,bericht vorjahr,"krankenstandim berichtsjahr lag der krankenstand konzernweit mit 4,9 prozent nahezu auf vorjahresniveau, in deutschland lag der krankenstand bei 8,6 prozent",126,13083,90496,C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\Deutsche Post AG\SR\2014_SR.pdf
5607,deutsche post ag,2014,DE0005552004,1,0,22.20.7102,01.30.5102,126,3901,39222,1,vorjahr.*daten,vorjahr daten,zunächst istein vorjahresvergleich der daten nicht möglich,126,13083,90496,C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\Deutsche Post AG\SR\2014_SR.pdf
5608,deutsche post ag,2014,DE0005552004,1,0,22.20.7102,01.30.5102,126,3901,39222,1,vorjahr.*standard,vorjahr standard,"um die zusammenarbeit und den informationsaustausch zwischen den arbeitsschutzexperten in den unterschiedlichen unternehmensbereichen zu fördern, haben wirim vorjahr ein internationales komitee gegründet, das bereichsübergreifend standards und regelungen definiert, unfallschwerpunkte untersucht undpräventionsmaßnahmen entwickelt",126,13083,90496,C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\Deutsche Post AG\SR\2014_SR.pdf
5609,deutsche post ag,2014,DE0005552004,1,0,22.20.7102,01.30.5102,126,3901,39222,1,bericht.*vorjahr,bericht vorjahr,"um unserer corporate-citizenship-aktivitäten besser messen und steuern zu können, haben wir im berichtsjahr begonnen, einen großteil der im vorjahrdurchgeführten maßnahmen nach dem lbg-modell zu erheben und unser engagement damit erstmals quantifiziert",126,13083,90496,C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\Deutsche Post AG\SR\2014_SR.pdf
5610,deutsche post ag,2014,DE0005552004,1,0,22.20.7102,01.30.5102,126,3901,39222,1,standard.*angepasst,standard angepasst,in vorbereitung auf die einführung eines energiemanagementsystems in europa nach dem zertifizierungsstandard iso 50001 haben wir 2014 die standortdefinition fürdas umweltmanagementsystem angepasst und konzernweit vereinheitlicht,126,13083,90496,C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\Deutsche Post AG\SR\2014_SR.pdf
5611,deutsche post ag,2014,DE0005552004,1,0,22.20.7102,01.30.5102,126,3901,39222,1,^\d+\W*angepasst,angepasst,1angepasst,126,13083,90496,C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\Deutsche Post AG\SR\2014_SR.pdf
5612,deutsche post ag,2014,DE0005552004,1,0,22.20.7102,01.30.5102,126,3901,39222,1,vorjahr.*angepasst,vorjahr angepasst,kg leicht gestiegen (vorjahr angepasst: 1,126,13083,90496,C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\Deutsche Post AG\SR\2014_SR.pdf
5613,deutsche post ag,2014,DE0005552004,1,0,22.20.7102,01.30.5102,126,3901,39222,1,^\d+\W*angepasst,angepasst,1angepasst 2enthält mengen von benzin und diesel für notstromversorgung,126,13083,90496,C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\Deutsche Post AG\SR\2014_SR.pdf
5614,deutsche post ag,2014,DE0005552004,1,0,22.20.7102,01.30.5102,126,3901,39222,1,bericht.*vorjahr,bericht vorjahr,"im berichtsjahr konnten wir die emissionen unserer transporte in der seefracht im vergleich zum vorjahr um 0,6 mio",126,13083,90496,C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\Deutsche Post AG\SR\2014_SR.pdf
5615,deutsche post ag,2014,DE0005552004,1,0,22.20.7102,01.30.5102,126,3901,39222,1,vorjahr.*angepasst,vorjahr angepasst,"tonnen co2e leicht über dem vorjahresniveau (vorjahr angepasst: 28,31 mio",126,13083,90496,C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\Deutsche Post AG\SR\2014_SR.pdf
5616,deutsche post ag,2014,DE0005552004,1,0,22.20.7102,01.30.5102,126,3901,39222,1,vorjahr.*angepasst,vorjahr angepasst,"tonnen co2e (vorjahr angepasst: 5,13 mio",126,13083,90496,C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\Deutsche Post AG\SR\2014_SR.pdf
5617,deutsche post ag,2014,DE0005552004,1,0,22.20.7102,01.30.5102,126,3901,39222,1,vorjahr.*angepasst,vorjahr angepasst,"tonnen co2e (vorjahr angepasst: 22,69 mio",126,13083,90496,C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\Deutsche Post AG\SR\2014_SR.pdf
5618,deutsche post ag,2014,DE0005552004,1,0,22.20.7102,01.30.5102,126,3901,39222,1,^\d+\W*angepasst,angepasst,2013 angepasst 2014,126,13083,90496,C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\Deutsche Post AG\SR\2014_SR.pdf
5619,deutsche post ag,2014,DE0005552004,1,0,22.20.7102,01.30.5102,126,3901,39222,1,daten.*vorjahr,daten vorjahr,wegen eingeschränkter datenverfügbarkeit für2013 wurden die durch unsere vertragsreisebürosermittelten daten der vorjahre extrapoliert,126,13083,90496,C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\Deutsche Post AG\SR\2014_SR.pdf
5620,deutsche post ag,2014,DE0005552004,1,0,22.20.7102,01.30.5102,126,3901,39222,1,daten.*angepasst,daten angepasst,12013 daten für kategorie 4 angepasst,126,13083,90496,C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\Deutsche Post AG\SR\2014_SR.pdf
5621,deutsche post ag,2014,DE0005552004,1,0,22.20.7102,01.30.5102,126,3901,39222,1,bericht.*angepasst,bericht angepasst,co2-effizienzdie co2-effizienz unserer operativen tätigkeit konnte im berichtsjahr um 23 prozent (vorjahr angepasst: 20 prozent) im vergleich zum basisjahr 2007 verbessertwerden,126,13083,90496,C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\Deutsche Post AG\SR\2014_SR.pdf
5622,deutsche post ag,2014,DE0005552004,1,0,22.20.7102,01.30.5102,126,3901,39222,1,daten.*angepasst,daten angepasst,"1 vorjahresdaten auf grund einer neuberechnung der daten des unternehmensbereichs global forwarding, freight der jahre 2008 bis 2012 angepasst",126,13083,90496,C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\Deutsche Post AG\SR\2014_SR.pdf
5623,deutsche post ag,2014,DE0005552004,1,0,22.20.7102,01.30.5102,126,3901,39222,1,vorjahr.*daten,vorjahr daten,veränderungen in den grundlagen gegenüber dem vorjahr werden im direkten bezug zu den daten erläutert,126,13083,90496,C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\Deutsche Post AG\SR\2014_SR.pdf
5624,deutsche post ag,2014,DE0005552004,1,0,22.20.7102,01.30.5102,126,3901,39222,1,daten.*angepasst,daten angepasst,"wurden vorjahresdaten angepasst, ist dies entsprechend gekennzeichnet",126,13083,90496,C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\Deutsche Post AG\SR\2014_SR.pdf
5625,deutsche post ag,2014,DE0005552004,1,0,22.20.7102,01.30.5102,126,3901,39222,1,daten.*aktualisier,daten aktualisier,risikobewertung von zivilisationskrankheitengrundlagen und leitlinieneinsichtenneuerungen und aktivitäten unterzeichnung der sechs paci-prinzipien zur korruptionsbekämpfungidentifizierung von sicherheitsrisiken in lieferkettencompliance auf managementtagungencompliance-auditsverpflichtende schulungen zur konzerndatenschutzrichtliniestandardisierte datenschutz-kontrollprozesse in umsetzungkonzern-einkaufsrichtlinie aktualisiertschulungsunterlagen zum verhaltenskodex für lieferanten,126,13083,90496,C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\Deutsche Post AG\SR\2014_SR.pdf
5626,deutsche post ag,2015,DE0005552004,1,0,12.30.6102,80.30.6102,157,4068,33745,1,bericht.*aktualisier,bericht aktualisier,im berichtsjahr habenwir den fragebogen aktualisiert und im einklang mit unserer konzernstrategie neueschwerpunkte gesetzt,157,12118,84111,C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\Deutsche Post AG\SR\2015_SR.pdf
5627,deutsche post ag,2015,DE0005552004,1,0,12.30.6102,80.30.6102,157,4068,33745,1,aktualisier.*standard,aktualisier standard,"die aktualisierung des fragebogens ermöglicht uns nun einen vergleich mit externenstandards: in der kategorie “mitarbeiterengagement” liegen unsere befragungsergebnisseleicht über dem externen durchschnitt, im bereich „kundenbezogene handlungsfähigkeit“sogar deutlich darüber",157,12118,84111,C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\Deutsche Post AG\SR\2015_SR.pdf
5628,deutsche post ag,2015,DE0005552004,1,0,12.30.6102,80.30.6102,157,4068,33745,1,zahl.*angepasst,zahl angepasst,"für das jahr 2016 haben wir uns das ziel gesetzt, die zustimmung fürdie kennzahl „aktive führung“ auf basis des im berichtsjahr angepassten fragebogens auf74 prozent zu erhöhen",157,12118,84111,C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\Deutsche Post AG\SR\2015_SR.pdf
5629,deutsche post ag,2015,DE0005552004,1,0,12.30.6102,80.30.6102,157,4068,33745,1,bericht.*vorjahr,bericht vorjahr,"500 schulabgänger in deutschland bewarben sich bei uns im berichtsjahr umeinen ausbildungsplatz, ebenso viele wie im vorjahr",157,12118,84111,C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\Deutsche Post AG\SR\2015_SR.pdf
5630,deutsche post ag,2015,DE0005552004,1,0,12.30.6102,80.30.6102,157,4068,33745,1,standard.*angepasst,standard angepasst,"krankenstand & unfallstatistik  pwczentrale steuerungsgröße im arbeits- und gesundheitsschutz ist die unfallquote (ltifr),die wir im berichtsjahr an internationale berichtsstandards angepasst haben und nunerstmalig konzernweit berichten",157,12118,84111,C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\Deutsche Post AG\SR\2015_SR.pdf
5631,deutsche post ag,2015,DE0005552004,1,0,12.30.6102,80.30.6102,157,4068,33745,1,bericht.*vorjahr,bericht vorjahr,der krankenstand im konzern lag imberichtsjahr bei rund 5 prozent und damitnahezu auf vorjahresniveau,157,12118,84111,C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\Deutsche Post AG\SR\2015_SR.pdf
5632,deutsche post ag,2015,DE0005552004,1,0,12.30.6102,80.30.6102,157,4068,33745,1,method.*angepasst,method angepasst,außerdem wurden die erfassungsmethoden undberichtsformate konzernweit vereinheitlicht und an internationale standards angepasst,157,12118,84111,C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\Deutsche Post AG\SR\2015_SR.pdf
5633,deutsche post ag,2015,DE0005552004,1,0,12.30.6102,80.30.6102,157,4068,33745,1,vorjahr.*wert,vorjahr wert,"das ziel, unsere co2-effizienz um mindestens einen prozentpunkt gegenüber demvorjahreswert zu verbessern, haben wir erreicht",157,12118,84111,C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\Deutsche Post AG\SR\2015_SR.pdf
5634,deutsche post ag,2015,DE0005552004,1,0,12.30.6102,80.30.6102,157,4068,33745,1,bericht.*vorjahr,bericht vorjahr,"dadurch ist es uns im berichtsjahr gelungen, bei annähernd gleich hohentransportvolumina wie im vorjahr den ausstoß von treibhausgasemissionen zu senken",157,12118,84111,C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\Deutsche Post AG\SR\2015_SR.pdf
5635,deutsche post ag,2015,DE0005552004,1,0,12.30.6102,80.30.6102,157,4068,33745,1,vorjahr.*wert,vorjahr wert,im berichtsjahr konnten wir diese steuerungsgröße um einenprozentpunkt gegenüber dem vorjahreswert verbessern und haben damit unser jahreszielerreicht,157,12118,84111,C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\Deutsche Post AG\SR\2015_SR.pdf
5636,deutsche post ag,2015,DE0005552004,1,0,12.30.6102,80.30.6102,157,4068,33745,1,vorjahr.*wert,vorjahr wert,damit haben wir den vorjahreswert um einenprozentpunkt verbessert und unser jahresziel erreicht,157,12118,84111,C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\Deutsche Post AG\SR\2015_SR.pdf
5637,deutsche post ag,2015,DE0005552004,1,0,12.30.6102,80.30.6102,157,4068,33745,1,vorjahr.*daten,vorjahr daten,veränderungen in den grundlagen gegenüber dem vorjahr werden im direkten bezug zuden daten erläutert,157,12118,84111,C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\Deutsche Post AG\SR\2015_SR.pdf
5638,deutsche post ag,2015,DE0005552004,1,0,12.30.6102,80.30.6102,157,4068,33745,1,daten.*angepasst,daten angepasst,"wurden vorjahresdaten angepasst, ist dies entsprechendgekennzeichnet",157,12118,84111,C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\Deutsche Post AG\SR\2015_SR.pdf
5639,deutsche post ag,2015,DE0005552004,1,0,12.30.6102,80.30.6102,157,4068,33745,1,^\d+\W*angepasst,angepasst,1 angepasst,157,12118,84111,C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\Deutsche Post AG\SR\2015_SR.pdf
5640,deutsche post ag,2015,DE0005552004,1,0,12.30.6102,80.30.6102,157,4068,33745,1,^\d+\W*angepasst,angepasst,1 angepasst,157,12118,84111,C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\Deutsche Post AG\SR\2015_SR.pdf
5641,deutsche post ag,2015,DE0005552004,1,0,12.30.6102,80.30.6102,157,4068,33745,1,^\d+\W*angepasst,angepasst,2 angepasst,157,12118,84111,C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\Deutsche Post AG\SR\2015_SR.pdf
5642,deutsche post ag,2015,DE0005552004,1,0,12.30.6102,80.30.6102,157,4068,33745,1,^\d+\W*angepasst,angepasst,1 angepasst,157,12118,84111,C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\Deutsche Post AG\SR\2015_SR.pdf
5643,deutsche post ag,2015,DE0005552004,1,0,12.30.6102,80.30.6102,157,4068,33745,1,method.*angepasst,method angepasst,dieerfassungsmethoden und berichtsformate wurden konzernweit vereinheitlicht und aufinternationale standards angepasst,157,12118,84111,C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\Deutsche Post AG\SR\2015_SR.pdf
5644,deutsche post ag,2015,DE0005552004,1,0,12.30.6102,80.30.6102,157,4068,33745,1,^\d+\W*angepasst,angepasst,2 angepasst,157,12118,84111,C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\Deutsche Post AG\SR\2015_SR.pdf
5645,deutsche post ag,2015,DE0005552004,1,0,12.30.6102,80.30.6102,157,4068,33745,1,^\d+\W*angepasst,angepasst,1 angepasst,157,12118,84111,C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\Deutsche Post AG\SR\2015_SR.pdf
5646,deutsche post ag,2015,DE0005552004,1,0,12.30.6102,80.30.6102,157,4068,33745,1,daten.*korrektur,daten korrektur,"1 vorjahresdaten auf grund einer fehlerkorrektur in externen referenzdaten des unternehmensbereichs global forwarding, freight angepasst",157,12118,84111,C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\Deutsche Post AG\SR\2015_SR.pdf
5647,deutsche post ag,2015,DE0005552004,1,0,12.30.6102,80.30.6102,157,4068,33745,1,daten.*vorjahr,daten vorjahr,wegeneingeschränkterdatenverfügbarkeitfür 2013 wurden diedurch unserevertragsreisebürosermittelten daten dervorjahre extrapoliert,157,12118,84111,C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\Deutsche Post AG\SR\2015_SR.pdf
5648,deutsche post ag,2015,DE0005552004,1,0,12.30.6102,80.30.6102,157,4068,33745,1,^\d+\W*angepasst,angepasst,1 angepasst,157,12118,84111,C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\Deutsche Post AG\SR\2015_SR.pdf
5649,deutsche post ag,2015,DE0005552004,1,0,12.30.6102,80.30.6102,157,4068,33745,1,bericht.*aktualisier,bericht aktualisier,im berichtsjahr hat die gesellschaft ihre materialitätsanalyse aktualisiert und wesentlichenachhaltigkeitsthemen weitestgehend mit steuerungsgrößen hinterlegt,157,12118,84111,C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\Deutsche Post AG\SR\2015_SR.pdf
5650,deutsche post ag,2016,DE0005552004,1,0,31.30.7102,70.30.7102,119,4453,43500,1,vorjahr.*wert,vorjahr wert,konzernweit konnten wir 2016 die kennzahl um einen prozentpunkt gegenüber dem vorjahr verbessern und haben damit unseren zielwert von 74 prozent für das be-richtsjahr erreicht,119,10601,79135,C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\Deutsche Post AG\SR\2016_SR.pdf
5651,deutsche post ag,2016,DE0005552004,1,0,31.30.7102,70.30.7102,119,4453,43500,1,wert.*vorjahr,wert vorjahr,dank unserer maßnahmen konnten wir diesen wert erneut gegenüber dem vorjahr leicht verbessern,119,10601,79135,C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\Deutsche Post AG\SR\2016_SR.pdf
5652,deutsche post ag,2016,DE0005552004,1,0,31.30.7102,70.30.7102,119,4453,43500,1,standard.*anpass,standard anpass,des weiteren wollen wir die abläufe in der due dili-gence noch enger an international anerkannte standards anpassen,119,10601,79135,C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\Deutsche Post AG\SR\2016_SR.pdf
5653,deutsche post ag,2016,DE0005552004,1,0,31.30.7102,70.30.7102,119,4453,43500,1,zahl.*vorjahr,zahl vorjahr,"ein weiterer beweis der wirksamkeit unserer präventi-onsmaßnahmen zeigt sich in der zahl der arbeitsunfälle mit todesfolge, die im vergleich zum vorjahr gesunken ist",119,10601,79135,C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\Deutsche Post AG\SR\2016_SR.pdf
5654,deutsche post ag,2016,DE0005552004,1,0,31.30.7102,70.30.7102,119,4453,43500,1,bericht.*vorjahr,bericht vorjahr,"unsere effizienzmaßnahmen trugen auch dazu bei, dass der ausstoß von treibhausgasemissionen unserer fahr-zeugflotten im berichtsjahr mit 1,15 millionen tonnen auf dem vorjahresniveau lag, obwohl die transportmengen erneut gestiegen sind",119,10601,79135,C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\Deutsche Post AG\SR\2016_SR.pdf
5655,deutsche post ag,2016,DE0005552004,1,0,31.30.7102,70.30.7102,119,4453,43500,1,vorjahr.*angepasst,vorjahr angepasst,1 vorjahre angepasst neugewichtung auf basis absoluter co2­emissionen bereinigt um,119,10601,79135,C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\Deutsche Post AG\SR\2016_SR.pdf
5656,deutsche post ag,2016,DE0005552004,1,0,31.30.7102,70.30.7102,119,4453,43500,1,scope.*vorjahr,scope vorjahr,"in summe blieben die scope-1- und -2-emissionen mit 6,05  millionen tonnen co2e auf vorjahresniveau",119,10601,79135,C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\Deutsche Post AG\SR\2016_SR.pdf
