name;seite;satz_nummer;key;satz
Evonik Industries AG2011_SR;19;16;verbessert; je nach region verbesserte der einsatz des evonik-produkts die überlebenschancen der pflanzen um 40 bis 150 prozent
Evonik Industries AG2011_SR;23;3;ändern; war 1950 new york noch die einzige stadt mit mehr als zehn millionen einwohnern, wer-den es 2015 schon 26 städte sein, davon 22 in entwicklungsländern
Evonik Industries AG2011_SR;26;3;ändern;  evonik hilft, das zu ändern
Evonik Industries AG2011_SR;27;25;anpassen; die antwort: unterrichtsmethoden und -materialien müssen sich anpassen an eine von playstation und iphone geprägte zeit
Evonik Industries AG2011_SR;36;9;verbessern; logistikmanagement die nachhaltigkeitsperformance des konzerns zu verbessern
Evonik Industries AG2011_SR;38;8;aktualisiert; der ecf soll nun mit aktualisierten daten kontinuierlich fortgeschrieben werden
Evonik Industries AG2011_SR;45;8;überarbeiten; für das jahr 2012 planen wir, die gsp entsprechend den gewonnenen erkenntnissen zu überarbeiten
Evonik Industries AG2011_SR;45;14;überprüfen; die verantwortung für seine umsetzung liegt in den operativen einheiten, die die umsetzung unter anderem mit hilfe regelmäßiger audits in den regionen und an den stand-orten überprüfen
Evonik Industries AG2011_SR;47;6;aktualisiert; mit der 2011 aktualisierten richtlinie zur beachtung von globalen handelsvorschriften und der darauf aufbauenden und entsprechend neu strukturierten trade-compliance-organisation stellen wir die einhaltung der jeweils anzuwendenden vorschriften zu handelskontrollen sicher
Evonik Industries AG2011_SR;48;10;überprüfen;dabei liegt die verantwortung für die umsetzung des regelwerks in den operativen geschäfts-bereichen, die mit hilfe regelmäßiger audits an den standorten und in den regionen die umsetzung überprüfen und sicherstellen
Evonik Industries AG2011_SR;48;21;ändern; diese werden fortwährend ausgebaut und der sich ständig verändernden bedrohungslage angepasst, um auch in zukunft angemessen auf potenzielle risiken vorbereitet zu sein
Evonik Industries AG2011_SR;48;21;angepasst; diese werden fortwährend ausgebaut und der sich ständig verändernden bedrohungslage angepasst, um auch in zukunft angemessen auf potenzielle risiken vorbereitet zu sein
Evonik Industries AG2011_SR;48;22;verbessern; durch verschiedene schulungsmaßnahmen verbessern wir das bewusstsein aller mitarbeiter bezüg-lich der sicherheit in der informationstechnologie
Evonik Industries AG2011_SR;54;22;verbessert; die operativen ergebnisse verbesserten wir infolge der gestiegenen mengen, der vorteilhaften kapazitätsauslastung, erfolgreicher kostensenkungen sowie der höheren verkaufspreise nochmals: das operative ergebnis vor abschreibungen und sondereinflüssen (ebitda) wuchs um 17 prozent auf 2,8 milliarden € die ebitda-marge nahm aufgrund des überproportionalen ergebnisanstiegs von 17,8 prozent auf 19,0 prozent zu
Evonik Industries AG2011_SR;55;44;angepasst;556werte für 2009 an die umgliederung des früheren geschäftsfelds energie in die nicht fortgeführten aktivitäten angepasst,  für 2008 und 2007 wie berichtet
Evonik Industries AG2011_SR;58;7;verbessert; um als eines der weltweit führenden spezialchemieunternehmen unseren kunden ständig neue oder verbesserte produkte und anwendungen anbieten zu können, steiger-ten wir die aufwendungen für forschung & entwicklung (f&e) 2011 um 8 prozent auf 365 milli-onen € (vorjahr: 338 millionen €)
Evonik Industries AG2011_SR;59;1;verbessert;erfolgsgeschichten 2011  cr-strategie  cr-performance  anhang evonik industries  corporate-responsibility-bericht 2011  57f&e-aufwandentwicklung neuer produkte~40%sonstige~5%neue technologieplattformen~20%verbesserte herstellverfahrenbestehender produkte~25%verbesserte anwendung bestehender produkte~10%als ergänzung zu den bestehenden innovationsprozessen und -strukturen wollen wir – entweder direkt oder indirekt mittels spezialisierter fonds – in den kommenden jahren bis zu 100 millionen € über corporate venturing in vielversprechende start-ups investieren
Evonik Industries AG2011_SR;60;5;verbessert; in der kategorie „neuer oder verbesserter prozess“ ging der preis an einen innovativen prozess zur herstellung eines titansilikalit-katalysators, der von den geschäftsbereichen inorganic materials und advanced intermediates gemeinsam erarbeitet wurde
Evonik Industries AG2011_SR;60;13;verbessern;megatrend ressourceneffizienz sichere energieversorgung bei gleichzeitiger schonung der umwelt –  evonik erforscht und ent-wickelt neue produkte und anwendungen, um die ressourceneffizienz zu verbessern
Evonik Industries AG2011_SR;60;25;verbessert; das besondere an dem produkt ist eine druck- und temperaturbeständig hohe selektivität, die eine verbesserte trennung von kohlendioxid und methan gewährleistet
Evonik Industries AG2011_SR;61;1;verbessert;erfolgsgeschichten 2011  cr-strategie  cr-performance  anhang evonik industries  corporate-responsibility-bericht 2011  59verbesserte gebäudedämmung die ansprüche an die gebäuderenovierung steigen
Evonik Industries AG2011_SR;62;1;ändern;60  corporate-responsibility-bericht 2011   evonik industriesmegatrend globalisierungdas starke wachstum in den schwellenländern ermöglicht vielen menschen einen steigenden lebensstandard
Evonik Industries AG2011_SR;62;7;bearbeitet; in seinen projekthäusern bearbeitet  evonik geschäftsbereichsübergreifende forschungsthemen
Evonik Industries AG2011_SR;62;9;angepasst; das advanced project house stellt eine weiterentwicklung dieses erfolgreichen konzepts dar, indem die aspekte geschäftsentwicklung und kundenbindung noch stärker in den mittelpunkt gerückt und die innovationsprozesse an die immer kürzeren innovati-onszyklen bei den kunden angepasst werden
Evonik Industries AG2011_SR;63;7;verbessert; die informationen über das risikopotenzial eines produkts lassen rückschlüsse darüber zu, ob die gegenwärtige sicherheitspraxis ausreichend ist oder verbessert werden sollte
Evonik Industries AG2011_SR;63;12;ändern; außerdem waren besonders umweltgefährdende stoffe sowie stoffe mit krebserzeugender, erbgutverändernder bzw
Evonik Industries AG2011_SR;64;5;aktualisiert; 2012 werden die safety summaries für die usa aktualisiert
Evonik Industries AG2011_SR;64;17;verbessern; dabei folgen wir dem sogenannten 3r-konzept: reduce – refine – replace (vermin-dern – verbessern – ersetzen)
Evonik Industries AG2011_SR;65;1;geändert;erfolgsgeschichten 2011  cr-strategie  cr-performance  anhang evonik industries  corporate-responsibility-bericht 2011  63mitarbeiterhr-arbeit richtet sich neu aus mit der strategischen neuausrichtung des konzerns auf die spezialchemie und der geänderten betriebsführung war 2011 mit zahlreichen herausforderungen für die personalbereiche verbunden
Evonik Industries AG2011_SR;65;2;angepasst; im zuge dieser entwicklungen richtete sich auch die personalarbeit bei  evonik neu aus: einheit-liche bewertungs- und vergütungssysteme, eine einheitliche tariflandschaft und ein an die neuen erfordernisse angepasstes kompetenzmodell im jahr 2011 zeugen davon
Evonik Industries AG2011_SR;69;1;überprüfen;erfolgsgeschichten 2011  cr-strategie  cr-performance  anhang evonik industries  corporate-responsibility-bericht 2011  67zur verhinderung von kinderarbeit überprüfen wir das alter unserer mitarbeiter im einstellungs-prozess
Evonik Industries AG2011_SR;69;12;geändert;vergütungssysteme weltweit neu ausgerichtet in zusammenarbeit mit den arbeitnehmervertretungen wurden die vergütungsregelungen für die außertariflichen mitarbeiter und leitenden angestellten in deutschland auf die geänderte unter-nehmensausrichtung abgestimmt
Evonik Industries AG2011_SR;70;23;ändern; in den meisten ländern, in denen  evonik tätig ist, gibt es eine staatliche krankenversicherung, allerdings mit unterschiedlich ausgeprägtem leistungsspektrum
Evonik Industries AG2011_SR;72;18;bearbeitet; bis zum jahresende 2011 wurden bereits über 200 verbesserungsmaßnahmen bearbeitet
Evonik Industries AG2011_SR;75;1;ändern;erfolgsgeschichten 2011  cr-strategie  cr-performance  anhang evonik industries  corporate-responsibility-bericht 2011  73arbeitsfähigkeit und lebensqualität durch den simulationsbasierten ansatz zur strategischen personalplanung besteht nun seit einigen jahren die transparenz darüber, wie sich unter anderem die altersstruktur bei  evonik verändern wird
Evonik Industries AG2011_SR;75;6;geändert; geänderte rahmenbedingungen, wie ständige erreichbarkeit, zunehmende arbeitsver-dichtung und vermischung von freizeit und arbeitszeit, stellen zudem eine neue dimension der herausforderungen für unsere mitarbeiter dar
Evonik Industries AG2011_SR;76;13;ändern; unseren führungs-kräften und talenten bieten wir so die gelegenheit, sich in mindestens zwei funktionen, zwei organisatorischen einheiten sowie zwei ländern zu engagieren
Evonik Industries AG2011_SR;76;17;überarbeitet; basierend auf dem weiterentwickelten kompetenzmodell wurde das instrument im berichtsjahr überarbeitet
Evonik Industries AG2011_SR;77;11;überarbeitet; konkretisiert werden die anforderungen in der konzernrichtlinie arbeits-medizin und gesundheitsförderung, die 2011 überarbeitet wurde
Evonik Industries AG2011_SR;78;5;ändern; insbesondere in ländern mit eingeschränkten medizinischen versorgungsmöglichkeiten kann das auch die vor-haltung einer standorteigenen medizinischen basisversorgung beinhalten
Evonik Industries AG2011_SR;79;1;verbessern;erfolgsgeschichten 2011  cr-strategie  cr-performance  anhang evonik industries  corporate-responsibility-bericht 2011  77umwelt umweltkennzahlen kerngeschäft spezialchemie umweltziele evonik will einen beitrag zum klimaschutz leisten, den einfluss der geschäftstätigkeit des konzerns auf die umwelt möglichst gering halten und die eigene umweltperformance stetig verbessern
Evonik Industries AG2011_SR;79;11;verbessert; je nach höhe der abwei-chungen der absoluten umweltauswirkungen der neuen aktivitäten vom konzerndurchschnitt verbessert oder verschlechtert sich die performance
Evonik Industries AG2011_SR;83;35;angepasst;vorjahreswerte angepasst
Evonik Industries AG2011_SR;84;16;verbessert; beispielsweise wurden in den marler hafenbetrieben in 2011 regelungskonzepte verbessert und technische änderungen vorgenommen, sodass auch die abgase aus dem flüssiggasbereich im kraftwerk verbrannt werden können
Evonik Industries AG2011_SR;85;62;angepasst;vorjahreswerte angepasst
Evonik Industries AG2011_SR;86;36;angepasst;vorjahreswerte angepasst
Evonik Industries AG2011_SR;87;13;angepasst;vorjahreswerte angepasst
Evonik Industries AG2011_SR;88;77;angepasst;438spezifisches gesamt-abfallaufkommenin tonnen gesamtabfälle pro tonne produktion 0,053 0,050 0,047 0,039 0,040 0,048spezifische produktionsabfälle  in tonnen produktionsabfälle pro  tonne produktion 0,042 0,039 0,037 0,032 0,034 0,035vorjahreswerte angepasst
Evonik Industries AG2011_SR;89;49;angepasst;438vorjahreswerte angepasst
Evonik Industries AG2011_SR;89;67;verbessert; die wasserförderung in relation zur produktionsmenge verbesserte sich gegenüber 2010 um 3 pro-zent – ein indiz für die gestiegene effizienz der wassernutzung an unseren standorten
Evonik Industries AG2011_SR;90;38;angepasst;vorjahreswerte angepasst
Evonik Industries AG2011_SR;90;66;angepasst;vorjahreswerte angepasst
Evonik Industries AG2011_SR;92;13;aktualisiert; bei der rechnerischen ermittlung wurde außerdem von einer konstanten und somit vergleichbaren wohnfläche auf basis des aktualisierten jahresendbestands 2011 ausgegangen
Evonik Industries AG2011_SR;93;22;verbessert; seit der einführung der kennzahl im jahr 2008 hat sich der wert deutlich verbessert
Evonik Industries AG2011_SR;95;15;angepasst; das ereignismanagement für die region wurde grundsätzlich angepasst
Evonik Industries AG2011_SR;103;3;ändern;  evonik ist in mehr als 100 ländern der welt aktiv und betreibt eigene produktionsstandorte in 26 ländern
Evonik Industries AG2011_SR;103;11;ändern; gleichzeitig beabsichtigen wir, mit bedeu-tenden investitionsprojekten unser engagement in wirtschaftlich attraktiven schwellen ländern zu verstärken – insbesondere in asien
Evonik Industries AG2011_SR;111;25;ändern; die ökologischen kennzahlen unseres kerngeschäfts spezialchemie im jahr 2011 decken die emissions- und verbrauchsmengen von insgesamt 99 produktionsstätten in 26 ländern und damit rund 95 pro-zent der gesamten produktionsmenge ab
Evonik Industries AG2011_SR;111;26;ändern; für die kennzahlen zur arbeitssicherheit wurden weitere kleinere produktions- und nichtproduk-tionsstandorte erfasst, sodass daten von insgesamt 139 standorten in 35 ländern erfasst sind
Evonik Industries AG2011_SR;115;4;bearbeitet;aspx vollständig1, 6 la14 verhältnis grundgehalt männer/frauen 69 vollständigmenschenrechtemanagementansatz 36–39, 42–43, 47, 64, 67, 69, 70, 91–93   vollständig1, 2, 3, 4, 5, 6 hr1 wesentliche investitionsvereinbarungen nicht berichtet4)1, 2, 3, 4, 5, 6 hr2 geprüfte zulieferer/auftragnehmer 37–39 vollständig1, 2, 6 hr4 diskriminierung 69 vollständig1, 2, 3 hr5 gefährdung der vereinigungsfreiheit 37–39, 69 vollständig1, 2, 5 hr6 risiko und gegenmaßnahmen gegen kinderarbeit 37–39, 67 vollständig1, 2, 4 hr7 risiko und gegenmaßnahmen gegen zwangs- und pflichtarbeit 37–39, 64 vollständig1, 2 hr10 bewertung: prozentsatz aller betriebe, die menschenrechtsüberprüfungen und/oder einer bewertung der auswirkung unterzogen wurden 37–39, 64, 67, 69 vollständig1, 2 hr11 schadensbehandlung: zahl der eingereichten, bearbeiteten und  in offiziellen beschwerdeverfahren behandelten beschwerden im  zusammenhang mit menschenrechten 37–39, 64, 67, 69 vollständiggesellschaftmanagementansatz 44–46, 51–52, 94–97 vollständigs01 auswirkungen auf das gemeinwesen 96 vollständig1–10 s09 lokale bevölkerung: betriebe mit potenziellen und tatsächlichen  negativen auswirkungen auf die lokale bevölkerung 51–52, 89–93 vollständig1–10 s010 lokale bevölkerung: maßnahmen zur prävention und reduzierung der negativen auswirkungen auf die lokale bevölkerung51–52, 89–93, geschäfts-bericht 2011: 63–68 vollständig10 s02 korruption: überprüfte geschäftseinheiten 45, 51–52,  cr–bericht 2010: 31,  geschäftsbericht 2011: 66 vollständig10 s03 korruption: geschulte mitarbeiter 52 vollständig10 s04 korruption: ergriffene maßnahmen 51 vollständig1–10 s05 politische positionen 96–97 vollständigs08 einhaltung der gesetze: strafen/bußgelder nicht berichtet2)1)  die intelligente verknüpfung von produktionsanlagen entlang der wertschöpfungskette (verbund) ermöglicht es uns häufig, die nebenprodukte einer anlage als basis für die produktion in einer anderen anlage zu verwenden
Evonik Industries AG2011_SR;117;9;verbessert; •  es sollte geprüft werden, ob eine unterjährige erhebung von daten für eine verbesserte steuerungs möglichkeit und kontrolle möglich ist
Fraport AG FFM Airport2012_SR;2;8;angepasst; der hiervon abweichendekonsolidierungskreis der jahre 2008 bis 2011 wurde nicht rückwirkend angepasst
Fraport AG FFM Airport2012_SR;3;4;verbessert; durch die planmäßige eröffnung desflugsteigs a-plus schufen wir terminalkapazitäten, um ein künftig steigendes passagieraufkommen mit einerverbesserten qualität zu bedienen
Fraport AG FFM Airport2012_SR;3;29;überarbeitet; im rahmen unseres 2012 überarbeitetenschallschutzprogramms ziehen wir beispielsweise freiwillig die erstattung von aufwendungen für baulicheschallschutzmaßnahmen vor
Fraport AG FFM Airport2012_SR;6;3;verbessern; deshalb arbeiten wir daran, die prozesse, produkte und dienstleistungen in den dimensionen ökonomie,ökologie und soziales kontinuierlich zu verbessern
Fraport AG FFM Airport2012_SR;6;22;ändern; da sich die relevanz der einzelnen themen im zeitverlauf ändern kann, wurde zu jedem thema einezusätzliche einschätzung des bedeutungstrends vorgenommen
Fraport AG FFM Airport2012_SR;6;23;aktualisiert; 2012 haben wir die wesentlichkeitsmatrix in einemunternehmensinternen evaluationsprozess aktualisiert und mit folgenden änderungen durch das sustainability board7 von 249http://fraport
Fraport AG FFM Airport2012_SR;6;39;überprüfen;2013 planen wir, die wesentlichkeitsmatrix unter einbezug externer stakeholder zu überprüfen
Fraport AG FFM Airport2012_SR;6;59;angepasst;wirtschaftlichkeit und energieeffizienz nachfrageangepasstes wachstum ermöglicht es uns, expansionsmöglichkeiten mit überschaubarem risiko zurealisieren
Fraport AG FFM Airport2012_SR;6;139;geändert;integriertes fraport-risiko-und-compliance-managementsystem (frisco)verschärfte gesetzliche rahmenbedingungen, unter anderem durch das neue bilanzmodernisierungsgesetz und dasgeänderte aktiengesetz in deutschland, veranlassten fraport 2012 zur einführung von frisco
Fraport AG FFM Airport2012_SR;6;152;verbessern; ziel des imsder fraport ag ist es, die qualität aller internen geschäftsprozesse zu sichern beziehungsweise zu verbessern
Fraport AG FFM Airport2012_SR;6;235;ändern;verankerung vonnachhaltigkeit in denunternehmensprozessen2015 organisatorische integrationdes nachhaltigkeits-managements in denzentralbereichunternehmensentwicklungerfolgt im oktober 2012aufbau integrierterberichterstattungs-prozesseprüfenprojektgruppe startet 2013regelmäßige sitzungen dessustainability boards unterleitung desvorstandsvorsitzendenzwei sitzungen im jahr 2012 beschaffungziel laufzeit maßnahme statuseinführung des fraport-lieferantenkodexes2012-2014veröffentlichung undkommunikation deslieferantenkodexeserfolgt im februar 2013konzernweiteimplementierung imlieferantenmanagementgestartet im februar 2013 mitder implementierung imlieferantenmanagement dermuttergesellschaftprüfung relevanterlieferanten auf die einhaltungdes fraport-lieferantenkodexeslieferanten vonproduktgruppen und ausländern mit einem erhöhtenrisiko werden gesondertgeprüft
Fraport AG FFM Airport2012_SR;7;144;verbessern;  bei  derimplementierung  der  neuen  verhaltenskodizeskönnen  wir  hinsichtlich  der  unterschiedlichenumsetzungsgeschwindigkeiten  wiederum  vonandern  lernen  und  uns  verbessern
Fraport AG FFM Airport2012_SR;7;159;beheben;  intern  nutzen  wir  die  beschwerden,  ummögliche  schwächen  in  unserendienstleistungen  zu  analysieren  und  zubeheben
Fraport AG FFM Airport2012_SR;8;3;ändern;so  können  wir  das  angebot  am  flughafengemeinsam  mit  unseren  partnern  ausgastronomie  und  handel  noch  besser  auf  diesich  ständig  verändernden  wünsche  unserergäste  ausrichten
Fraport AG FFM Airport2012_SR;8;5;aktualisiert;  vielesvon  dem,  was  sich  als  wesentlich  für  fraportherauskristallisiert,  halten  wir  imnachhaltigkeitsprogramm  fest,  das  jährlichaktualisiert  wird
Fraport AG FFM Airport2012_SR;8;7;ändern;  im  austausch  mitstakeholdern,  unter  anderem  mit  flughafen-­betreibern  in  anderen  ländern,  haben  wirgelernt,  dass  wir  unseren  energieverbraucheffektiv  und  zugleich  wirtschaftlich  nur  senkenkönnen,  wenn  wir  ihn  zunächst  messen  –  undnicht  nur  retrospektiv  bilanzieren
Fraport AG FFM Airport2012_SR;8;68;ändern;gesellschaftdas unternehmerische handeln von fraport betrifft nicht nur die konzern-flughäfen selbst, sondern in vielfältigerweise auch die menschen in den ländern und regionen an unseren standorten
Fraport AG FFM Airport2012_SR;8;183;angepasst; dezember gemäß global reportinginitiative (gri), vorjahreswert angepasstals weltweit aktives unternehmen bekennen wir uns zu den in den prinzipien des un global compact, den ilo-kernarbeitsnormen und den oecd-leitsätzen für multinationale unternehmen verankerten werten undverhaltensstandards
Fraport AG FFM Airport2012_SR;9;1;überarbeitet;tragen wir mit überarbeiteten aus- und weiterbildungsangeboten und modernsten methoden beim arbeits- undgesundheitsschutz rechnung
Fraport AG FFM Airport2012_SR;10;41;überarbeitet;„lebenszyklusorientiertes lernen“: unsere bestehenden programme zur personal- undführungskräfteentwicklung werden unter demografischen gesichtspunkten überarbeitet und weiterentwickelt
Fraport AG FFM Airport2012_SR;10;159;verbessern;best-practice-beispielekonzernweites ideenmanagementunsere mitarbeiterinnen und mitarbeiter haben häufig genau vorstellungen davon, wie sich unsere dienstleistungen,arbeitsprozesse und das arbeitsumfeld verbessern lassen
Fraport AG FFM Airport2012_SR;15;15;verbessern; neben den analysegesprächen untersuchten wir 2012auch die organisation des betrieblichen arbeitsschutzes und analysierten das körperliche und psychischebelastungspotenzial verschiedener tätigkeiten:um die organisation des betrieblichen arbeitsschutzes zur verbessern, werden kontinuierlich diegefährdungsbeurteilungen überprüft und schnittstellenkontrollen durchgeführt
Fraport AG FFM Airport2012_SR;15;21;verbessert;auch an den standorten in peru und bulgarien wurden risiken analysiert und die bedingungen für den arbeits- undgesundheitsschutz daraufhin weiter verbessert
Fraport AG FFM Airport2012_SR;15;49;verbessert;gcs verbessert präventionunsere konzerntochter gesellschaft für cleaning services mbh & co
Fraport AG FFM Airport2012_SR;15;50;überarbeitet; airport frankfurt/main kg (gcs) hat denpräventiven gesundheitsschutz intensiviert: in zusammenarbeit mit der aok wurde „der gesundheitscoach“, einseminarprogramm zu themen wie bewegung, ernährung oder stressbewältigung überarbeitet
Fraport AG FFM Airport2012_SR;15;81;angepasst;kennzahlenkrankenquote und berufskrankheiten fraport-konzern 2011** 2012anwesenheitsquote (in %) 93,9 93,5krankenquote (in %) 6,1 6,5krankheitsbedingt 6,0 6,4arbeitsunfallbedingt* 0,1 0,1berufskrankheiten (anzahl) 0 3 fraport-muttergesellschaft 2011 2012anwesenheitsquote (in %) 93,5 93,5krankenquote (in %) 6,5 6,5krankheitsbedingt 6,3 6,3arbeitsunfallbedingt* 0,2 0,2berufskrankheiten (anzahl) 0 3* ohne sport-, wege- und private unfälle** wert angepasstarbeitsunfälle fraport-konzern 2011** 2012unfälle* 643 666pro 1
Fraport AG FFM Airport2012_SR;16;4;angepasst;788* meldepflichtig** wert angepasststatus zielerreichungziel laufzeit maßnahme statuskontinuierliche reduktion derunfallereignisse(gesamtunfälle) und derunfallbedingten ausfalltage2015 etablierung eines konzern-arbeitsschutzausschusses(k-asa)k-asa seit märz 2012 aktivverbesserung derorganisation desbetrieblichen arbeitsschutzesüberprüfung derunternehmensweitengefährdungsbeurteilungendurchführung einerschnittstellenkontrolleverringerung vonarbeitsbedingtengesundheitsgefährdungenund erkrankungen im muskel-skelett-bereichermittlung von belastungenmit hilfe einesbelastungskatastersableitung von maßnahmenentwicklung und umsetzungpräventiver,arbeitsorganisatorischersowie gesundheits- undkompetenzförderndemaßnahmen zurverminderungarbeitsbedingter psychischergefährdungenerfassung psychischerbelastungen bei den bvdund der fluggastkontrolleableitung vonhandlungsempfehlungenfortsetzung 2013beschlossenmittelfristige stabilisierungund langfristige steigerungder anwesenheitsquote2015/2020gemeinsames projektarbeitsmedizin undschwerbehindertenvertretungzur individuellen betreuungvon psychisch erkranktenbeschäftigtenprojekt 2011 begonnenende 2012 vorstellungerfahrungsbericht undkonzept zur verbesserungab 2013 erprobung dermaßnahmenausweitunggesundheitsworkshops undgesundheitszirkelin 60 bereichen wurdenbeziehungsweise werden inden jahren 2012 und 2013belastungen und derenursachen identifiziert undverbesserungsvorschlägeerarbeitet und umgesetzt
Fraport AG FFM Airport2012_SR;18;87;aktualisiert; das sms-handbuch wurde zuletzt im juni 2012 aktualisiert
Fraport AG FFM Airport2012_SR;18;158;verbessern; um sie zu erhalten undweiter zu steigern, arbeiten wir kontinuierlich daran, unser bewährtes serviceprofil zu verbessern
Fraport AG FFM Airport2012_SR;18;162;bearbeiten; einen maßgeblichen beitrag zur kundenzufriedenheit leistet auch das feedback-und beschwerdesystem, mit dem wir die anliegen der passagiere systematisch aufnehmen und zügig bearbeiten
Fraport AG FFM Airport2012_SR;18;167;verbessern; neben dem gewinn zusätzlicher start- undlandemöglichkeiten konnten wir auch die pünktlichkeit verbessern
Fraport AG FFM Airport2012_SR;18;172;verbessern;pünktlichkeitsquote        jahr 2009 2010 2011 2012pünktlichkeitsquote 79,9 % 70,7 % 75,9 % 81,5 % passagierein ihrem nachhaltigkeitsprogramm 2011 hatte fraport sich zum ziel gesetzt, die zufriedenheit der passagiere mit dergesamtheit ihrer leistungen am flughafen bis 2015 auf 80 prozent zu verbessern
Fraport AG FFM Airport2012_SR;18;195;verbessern; die aktivitäten sind in den folgenden vier teilbereichen zusammengefasst:freundliche aufmerksamkeit: um die achtsamkeit gegenüber den bedürfnissen und wünschen der passagierezu verbessern, arbeiten führungskräfte, mitarbeiterinnen und mitarbeiter in unserer „service academy“gemeinsam in hierarchieübergreifenden trainings an ihrem serviceverständnis
Fraport AG FFM Airport2012_SR;18;244;angepasst; sie erwarten beispielsweise barrierefreie transfers und benötigen angepasste orientierungshilfen
Fraport AG FFM Airport2012_SR;18;254;verbessert; dieallgemeinen reisebedingungen für ältere menschen sollen kontinuierlich verbessert werden
Fraport AG FFM Airport2012_SR;18;260;verbessern; insgesamt konnten wir unsere hohen werte aus dem vorjahr 2012 noch mal verbessern
Fraport AG FFM Airport2012_SR;18;271;verbessern; die meisten derrelevanten qualitätskennzahlen konnten wir im vorjahresvergleich verbessern
Fraport AG FFM Airport2012_SR;18;304;verbessert; am stärksten verbesserten sich die einzelkriterien „flexibilität bei anfragen oderänderungswünschen“, „information über aktuelle baumaßnahmen“ und „betreuungsleistung desimmobilienmanagements“
Fraport AG FFM Airport2012_SR;20;28;verbessern;htmlverbessern
Fraport AG FFM Airport2012_SR;20;46;angepasst;kennzahlenmitarbeiter- und passagierverkehr2010 2011 2012fraport-konzern anteil in %mitarbeiterverkehr     arbeitsweg mit öffentlichem verkehr 33,0 34,7 42,3*passagierverkehr   an-/abreise der originärpassagiere mit öffentlichem verkehr 65,7 67,7 68,1fraport-muttergesellschaft anteil in %mitarbeiterverkehr   arbeitsweg mit öffentlichem verkehr 31 31,8 41,2passagierverkehr flughafen frankfurt   an-/abreise der originärpassagiere mit öffentlichem verkehr 39,2 40,9 41,6*ab 2012 anteilsmäßige berücksichtigung von gemeinschaftsunternehmen analog konsolidierungvon finanz- und personalzahlen, vorjahreswerte nicht angepasst
Fraport AG FFM Airport2012_SR;21;56;überprüfen; mit dem regelmäßigen ausweis der entsprechenden daten können wir überprüfen, ob diestrategischen co2-ziele erreicht werden, und fehlentwicklungen frühzeitig erkennen
Fraport AG FFM Airport2012_SR;22;28;verbessert; es sorgt für einen verbesserten informationsaustausch zwischen allen am flugbetrieblichen prozessbeteiligten partnern, zu denen die flughäfen, die flugsicherung, das europäische network management, die airlinesund die bodenabfertigungsdienste zählen
Fraport AG FFM Airport2012_SR;27;91;verbessern; wichtigstesziel des unh ist es, die kommunikation und die kooperation zwischen dem flughafen frankfurt, seinen nutzern undden anwohnern durch unabhängige und transparente informationen kontinuierlich zu verbessern
Fraport AG FFM Airport2012_SR;28;36;überprüfen; gefahrgutexperten der fraport-muttergesellschaft und der fraport cargo services gmbh (fcs) überprüfen jede gefahrgutsendung und die richtigkeitihrer dokumente
Fraport AG FFM Airport2012_SR;30;2;angepasst; durch separate tanks für wasser und enteisungsmittel sowieein modernes mixsystem kann nun das bei deicing und anti-icing benutzte enteisungsgemisch den vorherrschendenbedingungen angepasst werden
Fraport AG FFM Airport2012_SR;32;141;überarbeitet;de/schallschutz/aktiver-schallschutz/nachhaltig verbinden - bericht 2012sie befinden sich hier: schallschutz > passiver schallschutzpassiver schallschutzdas 2012 überarbeitete programm zum passiven schallschutz ist ein wichtiger baustein zur reduzierung derlärmbelastung für die bevölkerung im umfeld des flughafens frankfurt
Fraport AG FFM Airport2012_SR;32;385;verbessert; vielmehr soll das umfeld der kinder positiv verändert, sollen soziale benachteiligungen ausgeglichen,bildungschancen verbessert sowie physische und psychische hilfestellungen für menschen mit bestimmten defizitengeleistet werden
Fraport AG FFM Airport2012_SR;32;544;verbessern; die stiftungfördert vorrangig projekte, institutionen und einrichtungen, die die ausbildungs- und beschäftigungsfähigkeit derzielgruppe verbessern
Fraport AG FFM Airport2012_SR;33;50;verbessert;darüber hinaus soll durch monitoring und beratung der mieter sowie einen verbesserten branchenmix diewirtschaftlichkeit der retail-flächen gesteigert werden
Fraport AG FFM Airport2012_SR;33;199;verbessert; die arbeitsplätzewurden unter ergonomischen aspekten beispielsweise durch eine verbesserte beleuchtung und ventilation optimiert
Fraport AG FFM Airport2012_SR;33;201;verbessern;servicetrainingsum den service für gehörlose passagiere zu verbessern, führte icf airports im juni 2012 schulungen in dengrundlagen der türkischen gebärdensprache durch
Fraport AG FFM Airport2012_SR;35;46;verbessern; seit 2012 werdenfamilienangehörigen der mitarbeiterinnen und mitarbeiter beratungsleistungen zum aufbau eines eigenenunternehmens angeboten mit dem ziel, die ökonomische situation zu verbessern
Fraport AG FFM Airport2012_SR;35;51;überarbeitet; im zuge der umsetzung überarbeitete lap seine arbeits- und gesundheitsschutzpolitik
Fraport AG FFM Airport2012_SR;37;39;verbessern; es dient dazu, risiken zu erkennen und zu minimieren sowie dieumweltleistung zu verbessern
Fraport AG FFM Airport2012_SR;37;75;verbessert;pdfdie ergonomie der arbeitsplätze verbessert
Fraport AG FFM Airport2012_SR;37;88;aktualisiert; diemessergebnisse werden alle 0,5 bis 1 sekunde aktualisiert und in einer datenbank dokumentiert
